User,Track,Rating
38705,149,66
38706,149,22
38713,149,39
38714,149,52
38717,149,65
38719,149,11
38720,149,40
38722,149,85
38724,149,50
38725,149,52
38726,149,36
38727,149,71
38728,149,9
38729,149,19
38730,149,50
38733,149,61
38734,149,48
38735,149,33
38737,149,62
38738,149,55
38739,149,32
38740,149,14
38741,149,66
38743,149,11
38744,149,13
38745,149,59
38746,149,27
38747,149,64
38749,149,49
38750,149,40
38751,149,10
38756,149,91
38759,149,53
38761,149,27
38762,149,26
38763,149,29
38764,149,46
38765,149,49
38767,149,14
38770,149,28
38771,149,12
38772,149,27
38774,149,54
38775,149,10
38776,149,11
38777,149,6
38778,149,32
38779,149,69
38780,149,31
38781,149,33
38783,149,31
38784,149,24
38790,149,51
38792,149,30
38796,149,40
38798,149,50
38799,149,37
38803,149,49
38804,149,47
38805,149,49
38806,149,67
38807,149,63
38812,149,72
38813,149,32
38814,149,31
38815,149,10
38816,149,51
38817,149,51
38819,149,64
38821,149,19
38822,149,11
38824,149,14
38826,149,60
38829,149,31
38834,149,47
38836,149,29
38837,149,72
38838,149,32
38839,149,68
38840,149,94
38841,149,39
38842,149,1
38844,149,51
38846,149,25
38848,149,10
38853,149,94
38854,149,50
38857,149,41
38859,149,13
38860,149,50
38863,149,93
38864,149,15
38865,149,50
38869,149,51
38871,149,31
38874,149,43
38875,149,72
38879,149,79
38883,149,50
38884,149,38
38888,149,31
38889,149,59
38892,149,40
38894,149,40
38895,149,31
38898,149,11
38899,149,30
38901,149,49
38905,149,96
38907,149,22
38908,149,62
38909,149,32
38910,149,36
38911,149,8
38912,149,73
38915,149,31
38917,149,3
38918,149,26
38919,149,29
38920,149,43
38922,149,45
38924,149,25
38929,149,28
38931,149,42
38932,149,33
38935,149,13
38937,149,29
38938,149,30
38940,149,50
38942,149,32
38943,149,30
38945,149,50
38946,149,34
38949,149,49
38951,149,9
38954,149,41
38960,149,55
38964,149,30
38966,149,42
38973,149,51
38975,149,32
38978,149,29
38979,149,5
38982,149,7
38987,149,2
38988,149,26
38989,149,50
38991,149,49
38992,149,6
38994,149,7
38996,149,72
38997,149,9
39000,149,52
39001,149,32
39003,149,71
39004,149,35
39007,149,63
39009,149,42
39014,149,24
39018,149,23
39021,149,56
39023,149,9
39024,149,50
39027,149,10
39030,149,9
39031,149,51
39032,149,10
39033,149,44
39034,149,42
39038,149,46
39043,149,50
39044,149,50
39046,149,30
39047,149,51
39048,149,43
39049,149,29
39050,149,29
39052,149,48
39053,149,70
39054,149,49
39055,149,52
39056,149,49
39059,149,90
39060,149,28
39063,149,47
39064,149,81
39065,149,40
39066,149,49
39068,149,12
39069,149,31
39070,149,43
39072,149,14
39073,149,10
39074,149,22
39076,149,30
39077,149,58
39080,149,48
39081,149,51
39086,149,30
39089,149,32
39090,149,10
39092,149,18
39094,149,12
39095,149,52
39096,149,5
39098,149,29
39103,149,28
39104,149,83
39105,149,51
39106,149,50
39107,149,10
39111,149,30
39113,149,12
39114,149,50
39115,149,29
39119,149,72
39120,149,32
39124,149,34
39125,149,20
39128,149,88
39129,149,47
39130,149,29
39131,149,30
39132,149,29
39135,149,13
39137,149,100
39141,149,39
39142,149,49
39144,149,30
39145,149,32
39147,149,44
39150,149,31
39151,149,11
39152,149,71
39153,149,48
39154,149,68
39157,149,28
39162,149,33
39163,149,69
39169,149,70
39170,149,16
39171,149,12
39174,149,48
39175,149,11
39176,149,59
39177,149,14
39180,149,33
39182,149,45
39187,149,53
39188,149,28
39189,149,66
39190,149,50
39193,149,54
39196,149,30
39197,149,9
39198,149,72
39200,149,52
39202,149,38
39211,149,51
39215,149,69
39216,149,68
39217,149,100
39220,149,31
39222,149,67
39224,149,67
39226,149,17
39227,149,27
39230,149,13
39233,149,51
39236,149,27
39238,149,10
39239,149,37
39240,149,31
39243,149,53
39245,149,28
39247,149,68
39248,149,29
39255,149,10
39256,149,47
39257,149,72
39259,149,33
39265,149,9
39266,149,31
39267,149,44
39270,149,49
39271,149,31
39275,149,52
39281,149,30
39282,149,39
39283,149,31
39284,149,63
39285,149,51
39286,149,51
39287,149,52
39288,149,48
39289,149,31
39291,149,74
39292,149,29
39294,149,50
39295,149,4
39296,149,32
39297,149,93
39303,149,44
39304,149,48
39305,149,32
39306,149,70
39308,149,46
39309,149,70
39310,149,47
39314,149,31
39316,149,52
39319,149,85
39323,149,30
39324,149,50
39327,149,31
39328,149,66
39331,149,47
39335,149,31
39336,149,28
39337,149,51
39338,149,52
39342,149,52
39344,149,10
39346,149,29
39347,149,30
39351,149,32
39357,149,32
39359,149,84
39360,149,33
39363,149,53
39365,149,7
39367,149,10
39368,149,39
39369,149,32
39371,149,48
39373,149,9
39375,149,41
39377,149,80
39379,149,67
39380,149,33
39381,149,9
39384,149,32
39385,149,29
39387,149,96
39388,149,11
39391,149,36
39394,149,30
39396,149,38
39400,149,43
39407,149,46
39408,149,50
39410,149,69
39412,149,30
39413,149,30
39414,149,61
39417,149,30
39418,149,13
39419,149,46
39421,149,50
39422,149,89
39426,149,72
39427,149,89
39428,149,54
39429,149,48
39431,149,31
39432,149,19
39433,149,43
39436,149,52
39437,149,47
39440,149,100
39441,149,39
39443,149,57
39445,149,29
39446,149,32
39449,149,31
39451,149,26
39454,149,51
39455,149,21
39456,149,69
39458,149,27
39461,149,32
39462,149,46
39463,149,74
39464,149,35
39466,149,43
39469,149,32
39470,149,74
39471,149,35
39472,149,11
39475,149,36
39477,149,11
39479,149,49
39480,149,71
39481,149,35
39482,149,28
39484,149,50
39485,149,40
39486,149,51
39488,149,68
39495,149,51
39499,149,31
39500,149,51
39501,149,44
39502,149,65
39509,149,48
39512,149,93
39514,149,50
39516,149,61
39518,149,26
39519,149,70
39520,149,74
39521,149,52
39522,149,48
39524,149,51
39525,149,29
39526,149,36
39527,149,27
39529,149,9
39530,149,28
39533,149,8
39535,149,27
39537,149,30
39538,149,51
39540,149,61
39541,149,31
39544,149,49
39545,149,28
39547,149,46
39548,149,12
39549,149,10
39550,149,42
39554,149,11
39555,149,68
39556,149,53
39557,149,11
39558,149,72
39562,149,49
39567,149,10
39568,149,29
39572,149,71
39573,149,31
39575,149,17
39576,149,36
39580,149,10
39584,149,74
39585,149,29
39586,149,72
39587,149,30
39592,149,9
39593,149,66
39595,149,49
39601,149,11
39602,149,50
39610,149,50
39612,149,68
39613,149,50
39616,149,35
39617,149,50
39618,149,45
39619,149,44
39622,149,29
39624,149,46
39625,149,45
39626,149,48
39629,149,15
39630,149,16
39634,149,39
39635,149,69
39637,149,33
39638,149,48
39639,149,9
39640,149,71
39645,149,65
39648,149,7
39649,149,32
39650,149,69
39652,149,72
39653,149,49
39656,149,32
39660,149,23
39661,149,48
39666,149,31
39668,149,70
39671,149,53
39672,149,21
39676,149,48
39677,149,12
39678,149,30
39679,149,38
39680,149,32
39686,149,100
39688,149,5
39690,149,38
39699,149,51
39701,149,44
39702,149,20
39703,149,51
39704,149,63
39707,149,34
39708,149,60
39709,149,53
39710,149,14
39712,149,10
39713,149,29
39714,149,36
39716,149,12
39717,149,70
39719,149,32
39723,149,52
39726,149,53
39728,149,33
39729,149,49
39730,149,30
39732,149,24
39733,149,44
39734,149,51
39737,149,51
39738,149,49
39739,149,71
39740,149,50
39741,149,43
39744,149,60
39745,149,70
39746,149,31
39747,149,10
39748,149,70
39750,149,52
39756,149,46
39757,149,49
39758,149,29
39759,149,43
39761,149,72
39764,149,32
39765,149,11
39766,149,29
39771,149,43
39773,149,51
39774,149,50
39776,149,54
39778,149,30
39780,149,67
39783,149,74
39785,149,8
39786,149,48
39790,149,49
39791,149,27
39793,149,85
39794,149,45
39795,149,34
39796,149,12
39801,149,48
39802,149,30
39803,149,17
39807,149,1
39808,149,38
39810,149,75
39811,149,49
39812,149,11
39817,149,70
39818,149,0
39820,149,11
39821,149,60
39824,149,31
39826,149,49
39827,149,12
39828,149,51
39832,149,40
39833,149,43
39837,149,31
39838,149,29
39840,149,48
39846,149,68
39848,149,21
39849,149,48
39850,149,30
39851,149,75
39853,149,49
39856,149,31
39857,149,69
39858,149,71
39859,149,93
39860,149,43
39862,149,12
39865,149,31
39866,149,4
39870,149,87
39871,149,53
39872,149,78
39873,149,52
39874,149,93
39875,149,52
39878,149,50
39885,149,51
39889,149,31
39891,149,14
39892,149,49
39895,149,60
39896,149,63
39898,149,51
39899,149,51
39903,149,12
39904,149,43
39909,149,71
39910,149,49
39912,149,6
39916,149,69
39919,149,41
39920,149,52
39922,149,22
39923,149,54
39927,149,52
39928,149,57
39935,149,51
39936,149,73
39937,149,36
39938,149,58
39940,149,30
39942,149,32
39948,149,48
39949,149,60
39950,149,13
39952,149,93
39953,149,41
39957,149,44
39958,149,20
39959,149,31
39960,149,49
39963,149,43
39964,149,47
39965,149,10
39967,149,49
39968,149,33
39970,149,55
39971,149,33
39973,149,8
39974,149,17
39975,149,45
39982,149,38
39983,149,32
39986,149,35
39987,149,48
39991,149,27
39994,149,18
40004,149,34
40005,149,49
40006,149,71
40007,149,57
40009,149,10
40011,149,52
40012,149,31
40015,149,32
40016,149,26
40017,149,92
40018,149,23
40019,149,30
40024,149,31
40025,149,81
40026,149,41
40029,149,63
40030,149,69
40032,149,30
40034,149,97
40036,149,90
40037,149,45
40038,149,12
40041,149,51
40044,149,71
40045,149,58
40048,149,58
40050,149,21
40051,149,91
40053,149,40
40055,149,36
40060,149,17
40061,149,33
40062,149,16
40065,149,84
40066,149,39
40068,149,27
40074,149,49
40076,149,29
40078,149,58
40079,149,42
40081,149,62
40082,149,11
40087,149,29
5640,17,66
5643,17,12
5644,17,32
5645,17,49
5647,17,50
5649,17,31
5651,17,52
5658,17,12
5662,17,24
5663,17,32
5774,17,29
5819,17,72
5820,17,31
5821,17,95
5822,17,38
5824,17,12
5825,17,10
5827,17,49
5828,17,95
5829,17,33
5830,17,15
5831,17,52
5832,17,10
5834,17,11
5837,17,11
5838,17,50
5840,17,57
5841,17,32
5844,17,8
5847,17,51
5851,17,49
5852,17,8
5853,17,43
5918,17,53
5923,17,51
5929,17,26
5930,17,51
5931,17,49
5933,17,70
5934,17,30
5938,17,28
6013,17,28
6015,17,10
6016,17,49
6017,17,80
6018,17,19
6037,17,62
6038,17,52
6039,17,3
6042,17,47
6043,17,93
6059,17,34
6094,17,68
6095,17,10
6103,17,14
6105,17,41
6106,17,15
6107,17,46
6133,17,59
6139,17,37
6143,17,33
6144,17,90
6147,17,100
6150,17,38
6151,17,45
6154,17,97
6157,17,49
6158,17,70
6163,17,28
6166,17,90
6167,17,30
6169,17,53
6173,17,71
6174,17,72
6175,17,99
6176,17,51
6180,17,89
6181,17,93
6182,17,31
6183,17,11
6184,17,68
6189,17,32
6190,17,79
6197,17,46
6200,17,100
6208,17,64
6214,17,84
6217,17,29
6219,17,51
6223,17,48
6225,17,53
6227,17,50
6239,17,71
6241,17,58
6243,17,89
6249,17,45
6252,17,64
6253,17,100
6261,17,30
6280,17,7
6670,17,72
6672,17,52
6673,17,46
6674,17,70
6676,17,11
6678,17,31
6681,17,50
6682,17,31
6684,17,58
6779,17,78
6781,17,49
6782,17,49
6783,17,30
6786,17,90
6787,17,30
6788,17,34
6789,17,69
6790,17,70
6844,17,50
6848,17,24
6852,17,49
6854,17,51
6855,17,64
6859,17,89
6860,17,6
6925,17,30
6926,17,79
6927,17,52
6929,17,36
6930,17,13
6934,17,43
6947,17,32
7089,17,52
7093,17,29
7094,17,71
7105,17,42
7110,17,28
7113,17,39
7118,17,88
7121,17,75
7133,17,9
7135,17,74
7136,17,66
7138,17,53
7140,17,38
7141,17,25
7143,17,41
7144,17,54
7145,17,36
7149,17,32
7307,17,49
7308,17,49
7311,17,12
7313,17,87
7314,17,95
7323,17,28
7331,17,31
7332,17,76
7333,17,88
7358,17,28
7360,17,69
7361,17,56
7383,17,93
7391,17,50
7398,17,8
7401,17,77
7430,17,26
7432,17,13
7434,17,10
7435,17,2
7439,17,51
7441,17,9
7446,17,31
7447,17,20
7451,17,53
7456,17,29
7458,17,20
7459,17,93
7460,17,10
7463,17,71
7464,17,50
7469,17,12
7470,17,90
7471,17,69
7473,17,28
7476,17,51
7481,17,31
7482,17,12
7489,17,31
7490,17,83
7491,17,30
7493,17,7
7495,17,19
7496,17,90
7498,17,52
7499,17,52
7500,17,53
7501,17,51
7502,17,59
7503,17,34
7505,17,49
7512,17,72
7513,17,11
7514,17,43
7515,17,45
7516,17,71
7517,17,48
7518,17,29
7520,17,29
7522,17,48
7523,17,49
7525,17,14
7526,17,42
7533,17,11
7536,17,69
7540,17,50
7541,17,71
7542,17,69
7546,17,28
7547,17,28
7548,17,27
7549,17,48
7550,17,29
7554,17,41
7556,17,53
7557,17,29
7558,17,21
7561,17,42
7564,17,59
7567,17,30
7568,17,51
7569,17,14
7570,17,32
7572,17,50
7573,17,33
7576,17,49
7579,17,17
7584,17,49
7585,17,61
7586,17,69
7588,17,26
7589,17,42
7590,17,67
7592,17,8
7593,17,33
7595,17,48
7599,17,14
7600,17,46
7602,17,44
7603,17,51
7606,17,10
7607,17,70
7612,17,29
7613,17,30
7614,17,48
7615,17,1
7617,17,33
7619,17,71
7621,17,49
7622,17,51
7626,17,10
7627,17,79
7628,17,7
7632,17,50
7634,17,48
7635,17,43
7636,17,22
7638,17,9
7640,17,68
7641,17,76
7643,17,51
7644,17,70
7645,17,30
7646,17,65
7647,17,50
7649,17,10
7654,17,10
7659,17,100
7660,17,17
7661,17,16
7662,17,32
7666,17,51
7667,17,48
7668,17,91
7669,17,34
7671,17,27
7674,17,32
7675,17,32
7676,17,51
7677,17,25
7681,17,11
7686,17,31
7687,17,20
7692,17,44
7697,17,67
7700,17,35
7703,17,16
7704,17,40
7705,17,30
7706,17,13
7707,17,39
7708,17,12
7711,17,30
7715,17,9
7716,17,29
7717,17,88
7718,17,9
7719,17,10
7722,17,12
7726,17,91
7728,17,48
7729,17,4
7730,17,55
7731,17,23
7738,17,11
7740,17,46
7741,17,8
7744,17,9
7746,17,30
7749,17,46
7754,17,24
7756,17,51
7757,17,15
7759,17,37
7760,17,7
7762,17,100
7764,17,51
7765,17,47
7768,17,51
7769,17,47
7770,17,33
7771,17,90
7773,17,23
7775,17,52
7780,17,23
7781,17,12
7784,17,14
7785,17,60
7786,17,11
7787,17,4
7791,17,26
7792,17,39
7800,17,86
7804,17,48
7806,17,31
7808,17,26
7810,17,48
7811,17,46
7812,17,52
7813,17,1
7814,17,28
7815,17,100
7816,17,89
7818,17,37
7819,17,26
7820,17,13
7823,17,48
7824,17,10
7827,17,13
7831,17,93
7832,17,10
7833,17,52
7834,17,23
7836,17,8
7838,17,37
7839,17,48
7841,17,30
7843,17,28
7844,17,30
7845,17,70
7847,17,28
7851,17,100
7855,17,29
7856,17,35
7858,17,91
7862,17,28
7864,17,33
7866,17,70
7869,17,10
7873,17,73
7878,17,47
7879,17,9
7882,17,11
7888,17,51
7890,17,69
7891,17,34
7892,17,41
7895,17,62
7897,17,92
7898,17,55
7903,17,50
7907,17,52
7912,17,33
7914,17,87
7916,17,80
7920,17,32
7936,17,70
7937,17,51
7943,17,30
7945,17,67
7946,17,90
7949,17,68
7950,17,90
7952,17,88
7953,17,73
7954,17,89
7956,17,49
7957,17,71
7958,17,71
7963,17,69
7964,17,77
7966,17,40
7967,17,32
7969,17,55
7970,17,67
7971,17,29
7972,17,68
7973,17,90
7975,17,56
7976,17,97
7977,17,51
7980,17,89
7983,17,70
7988,17,10
7991,17,31
7992,17,91
7996,17,45
7999,17,85
8000,17,49
8002,17,31
8004,17,50
8005,17,70
8006,17,51
8009,17,60
8010,17,51
8012,17,41
8013,17,48
8014,17,38
8017,17,22
8020,17,90
8021,17,70
8022,17,49
8023,17,79
8025,17,88
8030,17,100
8033,17,51
8035,17,91
8039,17,90
8040,17,49
8041,17,72
8042,17,90
8043,17,79
8044,17,67
8046,17,52
8047,17,47
8048,17,55
8049,17,50
8050,17,67
8051,17,43
8052,17,64
8055,17,51
8056,17,31
8059,17,52
8065,17,49
8066,17,50
8068,17,12
8070,17,52
8073,17,61
8075,17,54
8079,17,69
8082,17,3
8084,17,69
8085,17,71
8088,17,42
8089,17,50
8092,17,44
8097,17,69
8098,17,72
8099,17,48
8100,17,33
8108,17,88
8109,17,83
8112,17,67
8115,17,50
8116,17,72
8117,17,73
8118,17,63
8122,17,51
8123,17,61
8124,17,33
8127,17,69
8128,17,91
8129,17,87
8132,17,65
8134,17,52
8135,17,41
8139,17,51
8143,17,6
8144,17,48
8147,17,70
8149,17,47
8152,17,50
8154,17,71
8156,17,36
8157,17,69
8161,17,45
8164,17,68
8165,17,30
8166,17,29
8169,17,84
8171,17,13
8173,17,50
8174,17,45
8175,17,88
8177,17,29
8178,17,52
8179,17,15
8185,17,62
8186,17,60
8187,17,45
8190,17,7
8191,17,73
8194,17,80
8196,17,37
8200,17,60
8202,17,48
8204,17,91
8208,17,50
8210,17,64
8211,17,34
8213,17,59
8214,17,88
8215,17,31
8216,17,43
8217,17,30
8221,17,52
8222,17,88
8224,17,31
8226,17,85
8227,17,97
8236,17,10
8238,17,96
8240,17,70
8241,17,69
8242,17,71
8245,17,90
8246,17,49
8249,17,69
8252,17,81
8257,17,49
8259,17,18
8260,17,31
8263,17,34
8264,17,88
8266,17,88
8268,17,44
8269,17,54
8271,17,33
8272,17,85
8273,17,38
8275,17,92
8278,17,90
8279,17,51
8280,17,46
8281,17,68
8282,17,69
8288,17,100
8289,17,77
8291,17,93
8296,17,51
8297,17,38
8298,17,71
8299,17,71
8301,17,90
8303,17,51
8304,17,84
8305,17,12
8306,17,47
8310,17,70
8319,17,59
8321,17,89
8325,17,98
8328,17,78
8335,17,32
8339,17,71
8340,17,90
8341,17,90
8342,17,54
8350,17,91
8354,17,49
8355,17,69
8359,17,58
8360,17,53
8362,17,10
8363,17,36
8364,17,14
8367,17,30
8370,17,60
8375,17,67
8377,17,53
8379,17,73
8381,17,49
8382,17,68
8384,17,66
8385,17,52
8386,17,48
8387,17,70
8388,17,83
8391,17,49
8395,17,84
8396,17,52
8397,17,66
8398,17,36
8399,17,90
8401,17,52
8403,17,72
8405,17,30
8407,17,91
8408,17,57
8411,17,40
8416,17,25
8419,17,71
8420,17,70
8421,17,30
8422,17,45
8426,17,72
8432,17,90
8433,17,74
8434,17,30
8436,17,51
8438,17,48
8439,17,63
8440,17,32
8443,17,56
8444,17,60
8445,17,32
8446,17,14
8448,17,46
8450,17,92
8451,17,48
8452,17,73
8453,17,32
8454,17,52
8455,17,57
8458,17,32
8461,17,36
8462,17,35
8463,17,30
8465,17,31
8466,17,31
8468,17,84
8470,17,39
8472,17,28
8473,17,90
8477,17,51
8478,17,69
8480,17,51
8482,17,72
8483,17,78
8486,17,48
8487,17,69
8490,17,32
8491,17,9
8492,17,73
8495,17,53
8496,17,84
8499,17,26
8500,17,51
8501,17,32
8502,17,49
8503,17,49
8508,17,70
8509,17,51
8510,17,56
8511,17,70
8512,17,13
8514,17,76
8515,17,31
8517,17,51
8518,17,28
8519,17,89
8520,17,51
8521,17,11
8522,17,67
8523,17,42
8524,17,42
8525,17,49
8529,17,88
8530,17,51
8531,17,32
8537,17,51
8542,17,90
8543,17,90
8544,17,50
8545,17,93
8546,17,90
8548,17,23
8549,17,32
8552,17,69
8553,17,52
8556,17,50
8557,17,35
8558,17,90
8559,17,90
8561,17,51
8563,17,92
8564,17,71
8565,17,71
8566,17,93
8567,17,51
8568,17,88
8573,17,68
8574,17,3
8575,17,68
8579,17,84
8581,17,46
8582,17,94
8583,17,69
8584,17,69
8585,17,70
8587,17,51
8588,17,33
8592,17,34
8594,17,52
8595,17,90
8596,17,70
8598,17,71
8599,17,9
8600,17,37
8601,17,51
8604,17,50
8606,17,8
8610,17,71
8611,17,69
8614,17,40
8616,17,91
8617,17,50
8622,17,32
8623,17,49
8624,17,31
8626,17,47
8627,17,68
8628,17,35
8629,17,34
8632,17,69
8633,17,29
8634,17,5
8639,17,51
8640,17,87
8642,17,13
8644,17,28
8648,17,71
8652,17,13
8654,17,32
8656,17,68
8661,17,30
8664,17,88
8667,17,14
8668,17,50
8670,17,51
8671,17,89
8676,17,79
8677,17,41
8679,17,13
8680,17,92
8682,17,38
8685,17,94
8687,17,86
8688,17,87
8693,17,91
8695,17,10
8700,17,88
8702,17,30
8704,17,37
8705,17,48
8706,17,94
8707,17,32
8709,17,67
8715,17,30
8716,17,29
8717,17,25
8721,17,66
8724,17,9
8727,17,28
8729,17,91
8731,17,59
8734,17,32
8735,17,82
8739,17,46
8740,17,11
8741,17,15
8744,17,72
8745,17,57
8747,17,21
8748,17,99
8751,17,12
8752,17,48
8753,17,55
8754,17,89
8756,17,87
8761,17,91
8763,17,32
8764,17,58
8766,17,10
8770,17,10
8771,17,47
8772,17,8
8773,17,11
8774,17,90
8778,17,90
8779,17,67
8780,17,73
8782,17,68
8783,17,100
8787,17,87
8790,17,51
8792,17,23
8793,17,29
8795,17,33
8801,17,52
8802,17,36
8803,17,51
8807,17,84
8808,17,88
8809,17,50
8810,17,46
8813,17,98
8814,17,52
8817,17,89
8819,17,29
8820,17,29
8821,17,70
8824,17,36
8830,17,31
8832,17,49
8833,17,30
8834,17,52
8835,17,9
8837,17,76
8839,17,6
8840,17,39
8842,17,53
8843,17,28
8844,17,69
8846,17,58
8849,17,72
8853,17,52
8854,17,39
8855,17,33
8856,17,20
8859,17,49
8860,17,67
8861,17,71
8862,17,10
8863,17,51
8867,17,58
8868,17,31
8869,17,39
8872,17,13
5640,18,48
5643,18,49
5644,18,29
5648,18,68
5651,18,52
5658,18,32
5662,18,42
5663,18,10
5770,18,30
5774,18,29
5813,18,69
5814,18,13
5817,18,51
5818,18,12
5823,18,73
5824,18,30
5825,18,44
5826,18,49
5827,18,47
5829,18,16
5832,18,50
5833,18,42
5837,18,13
5838,18,50
5842,18,31
5844,18,11
5846,18,75
5849,18,49
5850,18,13
5852,18,32
5918,18,46
5923,18,50
5924,18,53
5926,18,53
5927,18,10
5930,18,100
5931,18,70
5937,18,33
6012,18,10
6013,18,31
6014,18,81
6015,18,9
6016,18,66
6018,18,23
6019,18,11
6036,18,64
6037,18,48
6038,18,44
6039,18,4
6055,18,18
6059,18,18
6060,18,31
6061,18,71
6095,18,55
6104,18,75
6107,18,37
6140,18,31
6141,18,51
6142,18,49
6143,18,49
6144,18,91
6146,18,49
6147,18,100
6151,18,50
6153,18,50
6156,18,51
6157,18,49
6158,18,74
6159,18,80
6161,18,89
6162,18,50
6163,18,41
6164,18,50
6166,18,70
6171,18,77
6173,18,68
6176,18,30
6177,18,42
6184,18,69
6186,18,72
6190,18,80
6194,18,56
6197,18,48
6200,18,99
6203,18,49
6205,18,49
6206,18,70
6209,18,69
6211,18,23
6217,18,29
6218,18,30
6220,18,71
6222,18,93
6229,18,30
6231,18,37
6234,18,70
6236,18,31
6238,18,69
6239,18,51
6241,18,57
6246,18,46
6252,18,55
6253,18,100
6254,18,63
6259,18,92
6269,18,54
6280,18,10
6670,18,68
6671,18,48
6674,18,81
6679,18,65
6681,18,11
6683,18,100
6685,18,70
6778,18,51
6779,18,78
6780,18,40
6781,18,73
6782,18,50
6783,18,45
6785,18,87
6789,18,78
6790,18,90
6843,18,39
6845,18,32
6847,18,67
6851,18,85
6852,18,50
6854,18,71
6856,18,69
6858,18,49
6925,18,29
6930,18,12
6931,18,52
6934,18,54
6947,18,51
7089,18,70
7090,18,81
7092,18,77
7093,18,49
7094,18,62
7095,18,49
7097,18,52
7099,18,55
7100,18,29
7102,18,71
7107,18,53
7109,18,87
7110,18,30
7111,18,51
7114,18,51
7115,18,79
7117,18,45
7118,18,71
7119,18,68
7122,18,93
7123,18,46
7125,18,51
7126,18,50
7127,18,48
7130,18,3
7131,18,29
7132,18,74
7135,18,71
7138,18,52
7142,18,69
7143,18,29
7145,18,40
7147,18,69
7148,18,67
7307,18,70
7310,18,93
7311,18,12
7314,18,98
7323,18,52
7327,18,23
7330,18,45
7332,18,83
7333,18,68
7334,18,44
7358,18,50
7360,18,51
7361,18,53
7383,18,87
7384,18,8
7385,18,61
7387,18,56
7388,18,51
7390,18,71
7395,18,99
7398,18,21
7401,18,25
7431,18,28
7433,18,51
7434,18,29
7435,18,4
7437,18,88
7439,18,28
7440,18,29
7441,18,12
7443,18,50
7445,18,51
7449,18,32
7450,18,51
7454,18,22
7457,18,57
7458,18,19
7459,18,86
7460,18,27
7462,18,20
7464,18,30
7465,18,31
7466,18,14
7469,18,11
7471,18,68
7472,18,50
7473,18,18
7474,18,95
7475,18,52
7478,18,50
7488,18,51
7489,18,34
7492,18,2
7493,18,43
7495,18,40
7497,18,10
7498,18,56
7499,18,31
7503,18,37
7505,18,43
7506,18,50
7512,18,90
7515,18,46
7517,18,48
7518,18,26
7520,18,32
7521,18,53
7523,18,51
7529,18,32
7530,18,52
7531,18,96
7532,18,28
7533,18,11
7534,18,38
7536,18,16
7537,18,46
7538,18,32
7539,18,30
7541,18,68
7544,18,69
7545,18,50
7546,18,32
7547,18,49
7552,18,49
7555,18,70
7556,18,54
7557,18,30
7561,18,39
7564,18,87
7565,18,49
7569,18,9
7570,18,91
7571,18,26
7573,18,81
7576,18,50
7580,18,40
7583,18,49
7585,18,52
7588,18,32
7589,18,53
7591,18,100
7592,18,19
7594,18,22
7596,18,51
7598,18,44
7600,18,45
7601,18,55
7602,18,44
7603,18,52
7604,18,54
7609,18,52
7612,18,29
7614,18,41
7616,18,33
7617,18,31
7618,18,35
7619,18,69
7620,18,16
7621,18,50
7624,18,48
7631,18,51
7633,18,47
7636,18,24
7638,18,10
7641,18,84
7642,18,17
7647,18,62
7648,18,48
7649,18,11
7650,18,82
7653,18,49
7655,18,29
7659,18,100
7661,18,12
7662,18,30
7664,18,36
7665,18,30
7666,18,29
7667,18,46
7670,18,27
7673,18,32
7676,18,50
7677,18,27
7680,18,32
7681,18,8
7683,18,8
7684,18,72
7685,18,68
7687,18,40
7690,18,52
7691,18,50
7693,18,61
7695,18,89
7696,18,41
7700,18,53
7701,18,42
7702,18,50
7704,18,16
7705,18,31
7709,18,11
7710,18,51
7711,18,25
7712,18,42
7713,18,67
7715,18,32
7716,18,46
7718,18,5
7719,18,30
7720,18,56
7723,18,32
7724,18,12
7725,18,81
7726,18,75
7729,18,20
7730,18,57
7732,18,49
7736,18,91
7737,18,49
7738,18,12
7739,18,11
7743,18,51
7744,18,5
7745,18,51
7747,18,32
7748,18,49
7749,18,46
7751,18,24
7752,18,74
7753,18,52
7758,18,29
7759,18,28
7760,18,9
7762,18,100
7763,18,72
7764,18,47
7766,18,49
7767,18,13
7768,18,52
7770,18,40
7772,18,49
7773,18,20
7774,18,26
7775,18,33
7778,18,53
7779,18,70
7782,18,9
7785,18,21
7787,18,55
7789,18,66
7793,18,49
7795,18,29
7798,18,93
7800,18,97
7801,18,33
7809,18,30
7811,18,85
7812,18,90
7813,18,4
7817,18,45
7820,18,9
7822,18,53
7825,18,15
7828,18,41
7829,18,61
7830,18,16
7831,18,81
7832,18,13
7833,18,39
7840,18,70
7842,18,10
7843,18,31
7844,18,47
7845,18,67
7848,18,51
7851,18,28
7852,18,9
7855,18,34
7856,18,38
7860,18,53
7861,18,71
7862,18,31
7863,18,72
7865,18,59
7866,18,72
7870,18,91
7871,18,50
7874,18,51
7875,18,71
7877,18,50
7879,18,29
7880,18,96
7886,18,49
7887,18,8
7889,18,52
7894,18,49
7895,18,87
7897,18,94
7898,18,47
7901,18,48
7905,18,90
7907,18,59
7908,18,72
7911,18,28
7917,18,70
7919,18,42
7920,18,29
7921,18,49
7922,18,36
7923,18,49
7925,18,90
7926,18,56
7927,18,51
7931,18,51
7933,18,70
7934,18,60
7936,18,30
7937,18,50
7939,18,54
7940,18,91
7941,18,29
7943,18,27
7944,18,68
7945,18,68
